1 number of sets
#1
$1  51
0.000000000000000000e+00 1.257120224704291331e+03 -4.316187240047798454e-03 -3.604217299520066139e-03 1.875087061691121049e+00 1.814688329589813964e+00 -2.970523502545654917e-03 -9.725117661074081030e-03 1.261237767420000076e+10 2.526806621369999886e+09 5.479204969873713083e+00 5.402960795609223155e+00 1.213609632019682572e+01 5.452144532830000001e-01 7.039023117699999554e-01 1.490368800299816998e+00 0.000000000000000000e+00 -5.002806451379604967e-03 -3.320515628717981768e-03
2.071678756476683869e+00 1.259373796084516016e+03 -5.596536362998375327e-03 -3.748382622585233123e-03 1.875831602002779208e+00 1.814428479114601922e+00 -3.678592017515320417e-03 -9.870749498915356787e-03 1.264187641729999924e+10 2.527648248869999886e+09 5.493254305617529809e+00 5.399652850933600590e+00 1.214186357999620469e+01 5.456707508729999878e-01 7.029698211820000209e-01 1.491567525459905674e+00 0.000000000000000000e+00 -6.448656215020760404e-03 -3.392052561183455175e-03
3.847265355628826988e+00 1.271130090812851677e+03 -1.208764880217746106e-02 -5.856990686707595588e-03 1.870572463827202103e+00 1.809119233154887096e+00 -1.641619926721526318e-03 -8.715934001977143977e-03 1.251169505850000000e+10 2.480149313260000229e+09 5.623614836329982936e+00 5.456836475151309429e+00 1.230499865257329084e+01 5.504454699840000131e-01 6.937262793799999772e-01 1.527377680442941976e+00 0.000000000000000000e+00 -6.298446834411846988e-03 -4.227439103988024291e-03
5.622687470560528311e+00 1.238072086826832901e+03 -1.777062886758207574e-02 -5.560257245541698826e-03 1.842941953821302548e+00 1.796611659989625354e+00 6.428536483248398214e-03 5.093223472692957714e-03 1.232125201020000076e+10 2.428219917769999981e+09 5.452254443306253862e+00 5.265372922177763648e+00 1.177322735427869560e+01 5.614342221520000065e-01 6.738861936140000397e-01 1.514398544837648020e+00 0.000000000000000000e+00 -1.651881010826955140e-02 -4.594848768918653042e-03
7.398140426283561055e+00 1.176919798010217391e+03 -1.465882150128956741e-03 -8.461834142465284037e-03 1.784381095686917051e+00 1.769751334300294410e+00 3.842652225641227104e-02 1.142404904409503007e-02 1.144143774639999962e+10 2.208310035219999790e+09 5.325726054094342743e+00 5.178311925566813301e+00 1.119831151577779238e+01 5.700725571139999559e-01 6.403877197220000372e-01 1.556297698729862233e+00 0.000000000000000000e+00 1.391425965556300146e-02 -5.392775290826319450e-03
9.173593382006595576e+00 1.108951186518426084e+03 1.969734848665802979e-02 -3.740536884778686115e-03 1.664080892520749089e+00 1.767807323117275065e+00 1.152982333850765401e-01 3.810812982542805677e-02 1.095345052420000076e+10 2.086808227720000029e+09 4.497156086171853140e+00 5.186546968566479343e+00 9.842890842560152009e+00 5.857277187149999564e-01 5.847446280529999818e-01 1.540010955326504005e+00 -4.280395488900000345e+01 4.199918090418335026e-02 2.579707206439507943e-03
1.094878933113518649e+01 1.030024641963542990e+03 1.008644638718196040e-01 4.074075218723103783e-03 1.556624559586010426e+00 1.712415991499576240e+00 2.990263385582571654e-01 6.932360583972703438e-02 1.016250274789999962e+10 1.902067135509999990e+09 3.933836966538966529e+00 4.828948938351016018e+00 8.203068955886120506e+00 5.939147863889999712e-01 5.245650234249999988e-01 1.542086115461247742e+00 -3.590939731059999929e+01 1.403320921323787107e-01 8.294410631347609933e-03
1.272285445124823333e+01 9.603931712973895856e+02 1.605405380506300106e-01 1.277688969265909115e-02 1.422522920368488153e+00 1.677562935281982970e+00 5.133037530431064921e-01 1.029530567098975447e-01 9.683211777170000076e+09 1.785633828869999886e+09 3.274625774918164200e+00 4.367861857809114845e+00 6.317897361493275632e+00 5.913668887230000282e-01 4.598905021640000146e-01 1.511685913777948809e+00 -2.573682825819999920e+01 2.098278614731052816e-01 1.129557700422173863e-02
1.449948963730570028e+01 9.182568339683161867e+02 2.614564262101201630e-01 2.268274565012600233e-02 1.284844331373469206e+00 1.652767902609079131e+00 7.754615911402354955e-01 9.406051529287129398e-02 9.337642400860000610e+09 1.709739599880000114e+09 2.714115610566552039e+00 4.039008363741007024e+00 4.865295231624236827e+00 5.954269862909999933e-01 4.070510537290000230e-01 1.500163537637335009e+00 -1.892689441370000125e+01 3.190562800127932364e-01 1.688049238522150441e-02
1.597984762129062730e+01 8.935643283697754669e+02 3.307198716322609644e-01 3.136246151875436011e-02 1.186108785728944959e+00 1.644723919260339340e+00 9.607794832467639878e-01 9.873015876492181875e-02 9.374648500680000305e+09 1.739422962509999990e+09 2.278502603188164777e+00 3.784685541051274971e+00 3.870810946877739411e+00 6.126974997490000074e-01 3.636300070749999835e-01 1.453846008442280402e+00 -1.427625253639999947e+01 3.967251345555028452e-01 2.337774860275436059e-02
1.819411363636363532e+01 8.192102185803878456e+02 3.959711488701013193e-01 3.283771914149010568e-02 1.080328452154804442e+00 1.636731561936493051e+00 1.120021005820760696e+00 1.065671279431723989e-01 8.624632891030000687e+09 1.589827470799999952e+09 1.914918489469773055e+00 3.561557665504441861e+00 2.846591471826957598e+00 5.779910263080000332e-01 3.366770238119999870e-01 1.431946437531496086e+00 -1.097380596770000061e+01 4.972707176655098982e-01 2.228527770331052704e-02
1.997630016486104410e+01 7.776147778282099807e+02 4.374054026862011502e-01 3.914318309584832734e-02 1.021067914139915267e+00 1.643452817608148875e+00 1.122962266564295764e+00 1.256254333241121068e-01 8.437603185710000038e+09 1.562263152289999962e+09 1.675139062069186169e+00 3.360138149868516333e+00 2.395555741026329066e+00 5.429976056059999667e-01 3.333834705290000255e-01 1.379194974094225756e+00 -8.868245655100000846e+00 5.658696236118899714e-01 2.946765880126695977e-02
2.175231853509185243e+01 7.304065276595630394e+02 4.945669065677437692e-01 4.251920998602908702e-02 9.715327074407500429e-01 1.631746998113082991e+00 1.203961269350624086e+00 1.258972138768417459e-01 8.129262897710000038e+09 1.503444060460000038e+09 1.484933353532585265e+00 3.150797402631743793e+00 1.959678959361128125e+00 4.979723488989999947e-01 3.245372403910000147e-01 1.335006015482280262e+00 -7.621937975319999836e+00 6.381920932307889593e-01 3.435640609877508439e-02
2.352772008949599680e+01 6.920731559105821589e+02 5.516942838296714502e-01 4.331850031278249719e-02 9.265458070671656055e-01 1.616473330276731124e+00 1.272361127080039900e+00 1.212546123025965566e-01 7.849814928260000229e+09 1.450790697640000105e+09 1.327900276558459547e+00 2.937615145736014011e+00 1.631352177537816805e+00 4.561354931869999740e-01 3.193266646169999889e-01 1.300390099159095980e+00 -6.789582816140000254e+00 7.158632553822527056e-01 3.634758963848810920e-02
2.530312164390014118e+01 6.614498423822474251e+02 6.021837099018758632e-01 4.181989875002720125e-02 8.843662847215026934e-01 1.595983458655640508e+00 1.324216686362600148e+00 1.152461765677849637e-01 7.693317886189999580e+09 1.422515663990000010e+09 1.181546260671638260e+00 2.725209145227729834e+00 1.369083554218401000e+00 4.225675180540000020e-01 3.159738431890000143e-01 1.261765237243635207e+00 -6.090295048579999815e+00 7.802699065583019733e-01 3.549759614067145297e-02
2.707903721149317278e+01 6.270442317946832418e+02 5.912978277674824090e-01 3.792582231094924344e-02 8.355444638722822059e-01 1.607853050894653801e+00 1.350741324348398553e+00 1.011924585441203450e-01 7.680136993510000229e+09 1.413741898599999905e+09 1.000966278800134113e+00 2.727319455803433268e+00 1.120801718518796397e+00 3.822625166590000179e-01 3.128548494150000248e-01 1.198847412725922545e+00 -4.893401823689999652e+00 7.551607854992345992e-01 3.161931269308431575e-02
2.885495277908620082e+01 6.139903137463592202e+02 6.050415162792888157e-01 3.060329561367816989e-02 7.932192581342523141e-01 1.577911250628249995e+00 1.345951804505193028e+00 8.671436984511141088e-02 7.752077616810000420e+09 1.424328088940000057e+09 8.779036853100334881e-01 2.544854228403393037e+00 9.743290040789324147e-01 3.826885209190000192e-01 3.091433407659999744e-01 1.166613747729883244e+00 -4.529817658889999876e+00 7.748974508732147104e-01 2.415196490960751577e-02
3.063035433349034520e+01 5.984086692501072093e+02 6.235410115711929047e-01 2.394211645908631697e-02 7.546969397652519840e-01 1.544423209736905278e+00 1.358318830447962755e+00 7.436775244236527860e-02 7.832661956789999962e+09 1.430158109950000048e+09 7.696346208144652090e-01 2.354203098138809125e+00 8.508894750681043062e-01 3.754208069459999964e-01 3.041752873799999923e-01 1.131122887979547409e+00 -4.252126958879999918e+00 7.937833561771455715e-01 1.722106090880228674e-02
3.240637270372114642e+01 5.793958028583151645e+02 6.282394985128650911e-01 1.966637169586505154e-02 7.206775422066733494e-01 1.503310429981547403e+00 1.344174403737611767e+00 6.470225608731888789e-02 8.143831679289999962e+09 1.481598438160000086e+09 6.580287083516336288e-01 2.063366863852531541e+00 7.251179198320253372e-01 3.788923553710000225e-01 2.990642727999999750e-01 1.063098450646176696e+00 -4.103051481499999653e+00 8.127555674505028138e-01 1.270023907383101801e-02
3.418228827131417802e+01 5.597522129284392349e+02 6.444738540056276221e-01 1.799950626317628477e-02 6.895017292664483710e-01 1.458083248042510771e+00 1.333537925191109252e+00 6.083460740380782633e-02 8.181877692720000267e+09 1.477206429930000067e+09 5.816430790097411041e-01 1.848006463209291628e+00 6.301860045725358184e-01 3.737995705020000226e-01 2.925414555440000175e-01 1.027295043451610601e+00 -3.926219533279999840e+00 8.324390153736351827e-01 1.090906516320113047e-02
3.595779262835610268e+01 5.393173452724400931e+02 6.514237278722692093e-01 1.798627769674635002e-02 6.601324391247527235e-01 1.418511883852072497e+00 1.315444644853791756e+00 5.918803952654569378e-02 8.679322067649999619e+09 1.562072450480000019e+09 4.877891939870009352e-01 1.599296120155078160e+00 5.323464422795665119e-01 3.762933690229999795e-01 2.851964893699999726e-01 9.453798817537554244e-01 -3.650664881760000036e+00 8.326120794816662674e-01 1.104186380711163519e-02
3.773370819594912717e+01 5.227982178157593580e+02 6.386414696610728248e-01 1.905602223900777423e-02 6.294458777132606597e-01 1.381336823344748055e+00 1.283464006154109605e+00 5.939121483075777280e-02 8.752987815520000458e+09 1.571157655519999981e+09 4.274853395370842302e-01 1.464666989370851935e+00 4.651890046492064834e-01 3.779732576839999747e-01 2.776494146299999799e-01 9.122092615505960067e-01 -3.350418509199999839e+00 8.164779651550364559e-01 1.219559893004463005e-02
3.950962376354215877e+01 5.046554864347854163e+02 6.339988532390427034e-01 2.034562521262977056e-02 6.007530927058643000e-01 1.338206157618723635e+00 1.259991898487953454e+00 6.044742248739461143e-02 8.820317413190000534e+09 1.572232085559999943e+09 3.742191780621704766e-01 1.322001302233658526e+00 4.054985915353928605e-01 3.708060489130000081e-01 2.728946238730000085e-01 8.780046135987134015e-01 -3.092324316770000081e+00 8.050867549470996920e-01 1.360408140339990600e-02
4.119620383890720205e+01 4.871274215582424745e+02 6.161343842114661573e-01 2.210183955431877303e-02 5.744686410656029141e-01 1.301890267257583611e+00 1.222918214982265495e+00 6.101623549904604954e-02 8.971864278159999847e+09 1.593495436640000105e+09 3.259271179162612775e-01 1.178678561697495075e+00 3.524894244847056046e-01 3.734158727240000086e-01 2.674086417439999752e-01 8.373383669063341195e-01 -2.886128372910000017e+00 7.898328262997126314e-01 1.540993625505169586e-02
4.297232501177579422e+01 4.668872193482882267e+02 6.016155535644841512e-01 2.389019281675223635e-02 5.485113364347915521e-01 1.257999935950047110e+00 1.191156341498563309e+00 6.217988263581111785e-02 9.146474574799999237e+09 1.619973515930000067e+09 2.804100807530748307e-01 1.038280877455180384e+00 3.055593867954882747e-01 3.784797959480000196e-01 2.593173452590000205e-01 7.918417183122787861e-01 -2.645820336389999916e+00 7.755530236253415088e-01 1.738811048744547810e-02
4.474813777673104198e+01 4.495085005648134597e+02 5.823490906310151427e-01 2.574036292431959583e-02 5.228667032819477312e-01 1.222731404855970538e+00 1.159119458889778631e+00 6.281168812135669299e-02 9.299849790059999466e+09 1.644331486910000086e+09 2.419245361067724198e-01 9.252404634191994104e-01 2.661589814723109293e-01 3.813054519280000276e-01 2.550922044160000013e-01 7.527261318242534083e-01 -2.410702201939999956e+00 7.555321564825400182e-01 1.938477702650765258e-02
4.652353933113518991e+01 4.241960335501078134e+02 5.905447727995937202e-01 2.670239626366073885e-02 5.013995500878850597e-01 1.166040310714401951e+00 1.124132597442004222e+00 6.384251103598975741e-02 9.645783763290000916e+09 1.692481905940000057e+09 2.034009602917441206e-01 7.693516206224307874e-01 2.229602815205082855e-01 3.775315360079999905e-01 2.550726989270000189e-01 6.911511576942774848e-01 -2.255221378229999907e+00 7.507925776570336662e-01 2.077678048416486262e-02
4.829955770136599114e+01 4.070350294698588414e+02 5.697421399702815581e-01 2.806276265765885597e-02 4.781656744130475811e-01 1.130900974008278492e+00 1.090425531572974505e+00 6.386632978530946969e-02 9.618947597950000763e+09 1.687492685759999990e+09 1.782241590245397800e-01 6.935661599901906671e-01 1.966318995025399807e-01 3.811342215180000270e-01 2.480794583860000124e-01 6.656488061107694865e-01 -2.047028064160000049e+00 7.277733030303250583e-01 2.232814822708502345e-02
5.007547326895901563e+01 3.867477407317854841e+02 5.625686050713801789e-01 2.873547407927225586e-02 4.579980226848080482e-01 1.087326827993429168e+00 1.055701867833737539e+00 6.397116164897939661e-02 1.027501173170000076e+10 1.799754639289999962e+09 1.462658707841052175e-01 5.792616630809550582e-01 1.638342592807920106e-01 3.847996817770000244e-01 2.466633463329999942e-01 5.990473718143396464e-01 -1.854952717450000010e+00 7.081236819471196098e-01 2.339201817830157890e-02
5.185087482336316356e+01 3.666566148727929431e+02 5.462350390685538626e-01 2.927717485586198848e-02 4.381165766058066624e-01 1.047534696464519577e+00 1.019844480646017404e+00 6.373349471225624174e-02 1.017653717029999924e+10 1.770943086029999971e+09 1.282928766599444881e-01 5.124634975263637759e-01 1.420040156548195709e-01 3.794763727920000274e-01 2.425909812110000063e-01 5.742504224346584030e-01 -1.695884951540000074e+00 6.887930560405393088e-01 2.412431079156182254e-02
5.371561186999528559e+01 3.448700345862872041e+02 5.395546097476872083e-01 2.929102529097103377e-02 4.199428008974187554e-01 9.939511742255016102e-01 9.811669133048104285e-01 6.280506771012787925e-02 1.084739141350000000e+10 1.889262015809999943e+09 1.045226869956550481e-01 4.109778192966485055e-01 1.173284868639535572e-01 3.838544956939999864e-01 2.424952912770000080e-01 5.116710847676128049e-01 -1.563023744379999913e+00 6.729475276071055223e-01 2.452256017885280290e-02
